Country,Year,fertility,life,population,region
Eritrea,1979,6.627,43.135,2397387,Sub-Saharan Africa
Eritrea,1980,6.628,43.34,2468902,Sub-Saharan Africa
Eritrea,1981,6.625,43.57,2537333,Sub-Saharan Africa
Eritrea,1982,6.618,43.841,2602966,Sub-Saharan Africa
Eritrea,1983,6.607,44.168,2667868,Sub-Saharan Africa
Eritrea,1984,6.591,44.561,2735121,Sub-Saharan Africa
Eritrea,1985,6.572,45.026,2806456,Sub-Saharan Africa
Eritrea,1986,6.553,45.564,2884388,Sub-Saharan Africa
Eritrea,1987,6.535,46.164,2967048,Sub-Saharan Africa
Eritrea,1988,6.519,46.815,3046674,Sub-Saharan Africa
Eritrea,1989,6.504,47.51,3112654,Sub-Saharan Africa
Eritrea,1990,6.488,48.249,3158295,Sub-Saharan Africa
Eritrea,1991,6.467,49.036,3180430,Sub-Saharan Africa
Eritrea,1992,6.438,49.865,3184019,Sub-Saharan Africa
Eritrea,1993,6.4,50.724,3180541,Sub-Saharan Africa
Eritrea,1994,6.351,51.597,3186063,Sub-Saharan Africa
Eritrea,1995,6.293,52.463,3212503,Sub-Saharan Africa
Eritrea,1996,6.228,53.3,3263016,Sub-Saharan Africa
Eritrea,1997,6.159,54.093,3335157,Sub-Saharan Africa
Eritrea,1998,6.088,54.833,3428264,Sub-Saharan Africa
Eritrea,1999,6.015,55.512,3539885,Sub-Saharan Africa
Eritrea,2000,5.94,56.131,3667576,Sub-Saharan Africa
Eritrea,2001,5.86,56.695,3812473,Sub-Saharan Africa
Eritrea,2002,5.774,57.223,3973973,Sub-Saharan Africa
Eritrea,2003,5.681,57.731,4145500,Sub-Saharan Africa
Eritrea,2004,5.582,58.227,4318343,Sub-Saharan Africa
Eritrea,2005,5.478,58.723,4486155,Sub-Saharan Africa
Eritrea,2006,5.372,59.222,4645837,Sub-Saharan Africa
Eritrea,2007,5.266,59.727,4798561,Sub-Saharan Africa
Eritrea,2008,5.163,60.236,4947521,Sub-Saharan Africa
Eritrea,2009,5.063,60.752,5097998,Sub-Saharan Africa
Eritrea,2010,4.968,61.275,5253676,Sub-Saharan Africa
Eritrea,2011,4.875,61.802,5415280,Sub-Saharan Africa
Eritrea,2012,4.785,62.329,5580862,Sub-Saharan Africa
Eritrea,2013,4.696,62.852,5748304,Sub-Saharan Africa
Estonia,1964,1.953,70.64,1275487,Europe & Central Asia
Estonia,1965,1.967,70.71,1290996,Europe & Central Asia
Estonia,1966,1.987,70.68,1306197,Europe & Central Asia
Estonia,1967,2.012,70.97,1321132,Europe & Central Asia
Estonia,1968,2.041,70.59,1335846,Europe & Central Asia
Estonia,1969,2.07,70.28,1350454,Europe & Central Asia
Estonia,1970,2.097,70.39,1365002,Europe & Central Asia
Estonia,1971,2.118,70.59,1379574,Europe & Central Asia
Estonia,1972,2.129,70.35,1394029,Europe & Central Asia
Estonia,1973,2.132,70.7,1407932,Europe & Central Asia
Estonia,1974,2.125,70.8,1420709,Europe & Central Asia
Estonia,1975,2.112,70.12,1431998,Europe & Central Asia
Estonia,1976,2.095,69.74,1441551,Europe & Central Asia
Estonia,1977,2.079,69.86,1449609,Europe & Central Asia
Estonia,1978,2.066,69.72,1456892,Europe & Central Asia
Estonia,1979,2.06,69.5,1464417,Europe & Central Asia
Estonia,1980,2.063,69.59,1472898,Europe & Central Asia
Estonia,1981,2.078,69.46,1482176,Europe & Central Asia
Estonia,1982,2.103,69.86,1491897,Europe & Central Asia
Estonia,1983,2.134,69.78,1502292,Europe & Central Asia
Estonia,1984,2.166,69.65,1513617,Europe & Central Asia
Estonia,1985,2.189,69.79,1525790,Europe & Central Asia
Estonia,1986,2.193,70.93,1539549,Europe & Central Asia
Estonia,1987,2.171,70.94,1554175,Europe & Central Asia
Estonia,1988,2.121,70.98,1566396,Europe & Central Asia
Estonia,1989,2.043,70.53,1571840,Europe & Central Asia
Estonia,1990,1.943,69.9,1567631,Europe & Central Asia
Estonia,1991,1.828,69.8,1552370,Europe & Central Asia
Estonia,1992,1.711,69.14,1527660,Europe & Central Asia
Estonia,1993,1.602,68.19,1497364,Europe & Central Asia
Estonia,1994,1.507,66.67,1467016,Europe & Central Asia
Estonia,1995,1.432,67.72,1440710,Europe & Central Asia
Estonia,1996,1.378,69.94,1419727,Europe & Central Asia
Estonia,1997,1.342,70.13,1403188,Europe & Central Asia
Estonia,1998,1.32,69.72,1390414,Europe & Central Asia
Estonia,1999,1.312,70.5,1379962,Europe & Central Asia
Estonia,2000,1.319,70.8,1370749,Europe & Central Asia
Estonia,2001,1.341,70.67,1362823,Europe & Central Asia
Estonia,2002,1.377,71.23,1356644,Europe & Central Asia
Estonia,2003,1.422,71.82,1351955,Europe & Central Asia
Estonia,2004,1.472,72.29,1348449,Europe & Central Asia
Estonia,2005,1.522,72.96,1345857,Europe & Central Asia
Estonia,2006,1.565,73.13,1344038,Europe & Central Asia
Estonia,2007,1.598,73.14,1342873,Europe & Central Asia
Estonia,2008,1.619,73.23,1342145,Europe & Central Asia
Estonia,2009,1.628,73.915,1341629,Europe & Central Asia
Estonia,2010,1.625,74.094,1341140,Europe & Central Asia
Estonia,2011,1.617,74.226,1340537,Europe & Central Asia
Estonia,2012,1.609,74.335,1339762,Europe & Central Asia
Estonia,2013,1.604,74.441,1338832,Europe & Central Asia
Ethiopia,1964,6.867,40.2,24846785,Sub-Saharan Africa
Ethiopia,1965,6.864,39,25480202,Sub-Saharan Africa
Ethiopia,1966,6.867,40,26128435,Sub-Saharan Africa
Ethiopia,1967,6.88,42.027,26790992,Sub-Saharan Africa
Ethiopia,1968,6.903,42.357,27476546,Sub-Saharan Africa
Ethiopia,1969,6.937,42.663,28197484,Sub-Saharan Africa
Ethiopia,1970,6.978,42.949,28959382,Sub-Saharan Africa
Ethiopia,1971,7.02,43.219,29777985,Sub-Saharan Africa
Ethiopia,1972,7.06,43.1,30642920,Sub-Saharan Africa
Ethiopia,1973,7.094,41,31503206,Sub-Saharan Africa
Ethiopia,1974,7.121,38.9,32289683,Sub-Saharan Africa
Ethiopia,1975,7.143,40,32958964,Sub-Saharan Africa
Ethiopia,1976,7.167,44.118,33486288,Sub-Saharan Africa
Ethiopia,1977,7.195,43.7,33903618,Sub-Saharan Africa
Ethiopia,1978,7.23,43.4,34294030,Sub-Saharan Africa
Ethiopia,1979,7.271,44.1,34773640,Sub-Saharan Africa
Ethiopia,1980,7.316,44.2,35426282,Sub-Saharan Africa
Ethiopia,1981,7.36,44.3,36282554,Sub-Saharan Africa
Ethiopia,1982,7.397,44.4,37319328,Sub-Saharan Africa
Ethiopia,1983,7.424,44,38500829,Sub-Saharan Africa
Ethiopia,1984,7.437,41,39768079,Sub-Saharan Africa
Ethiopia,1985,7.435,37,41077517,Sub-Saharan Africa
Ethiopia,1986,7.418,43,42417873,Sub-Saharan Africa
Ethiopia,1987,7.387,45.591,43802479,Sub-Saharan Africa
Ethiopia,1988,7.347,46.079,45240322,Sub-Saharan Africa
Ethiopia,1989,7.298,46.531,46747612,Sub-Saharan Africa
Ethiopia,1990,7.246,46.948,48333261,Sub-Saharan Africa
Ethiopia,1991,7.193,47.348,49998845,Sub-Saharan Africa
Ethiopia,1992,7.143,47.763,51730288,Sub-Saharan Africa
Ethiopia,1993,7.094,48.218,53502211,Sub-Saharan Africa
Ethiopia,1994,7.046,48.717,55281054,Sub-Saharan Africa
Ethiopia,1995,6.995,49.257,57042197,Sub-Saharan Africa
Ethiopia,1996,6.935,49.825,58774378,Sub-Saharan Africa
Ethiopia,1997,6.861,50.407,60481739,Sub-Saharan Africa
Ethiopia,1998,6.769,50.997,62174171,Sub-Saharan Africa
Ethiopia,1999,6.659,51.603,63868806,Sub-Saharan Africa
Ethiopia,2000,6.529,52.245,65577897,Sub-Saharan Africa
Ethiopia,2001,6.38,52.952,67303731,Sub-Saharan Africa
Ethiopia,2002,6.218,53.742,69040669,Sub-Saharan Africa
Ethiopia,2003,6.046,54.619,70784012,Sub-Saharan Africa
Ethiopia,2004,5.87,55.573,72526620,Sub-Saharan Africa
Ethiopia,2005,5.693,56.585,74263861,Sub-Saharan Africa
Ethiopia,2006,5.52,57.63,75993403,Sub-Saharan Africa
Ethiopia,2007,5.353,58.67,77718436,Sub-Saharan Africa
Ethiopia,2008,5.193,59.673,79446419,Sub-Saharan Africa
Ethiopia,2009,5.043,60.617,81187751,Sub-Saharan Africa
Ethiopia,2010,4.902,61.486,82949541,Sub-Saharan Africa
Ethiopia,2011,4.769,62.271,84734262,Sub-Saharan Africa
Ethiopia,2012,4.642,62.983,86538534,Sub-Saharan Africa
Ethiopia,2013,4.519,63.635,88356373,Sub-Saharan Africa
Fiji,1964,5.676,57.545,450447,East Asia & Pacific
Fiji,1965,5.475,57.95,463885,East Asia & Pacific
Fiji,1966,5.278,58.35,476334,East Asia & Pacific
Fiji,1967,5.083,58.741,487922,East Asia & Pacific
Fiji,1968,4.892,59.123,498903,East Asia & Pacific
Fiji,1969,4.71,59.495,509680,East Asia & Pacific
Fiji,1970,4.543,59.857,520555,East Asia & Pacific
Fiji,1971,4.397,60.207,531631,East Asia & Pacific
Fiji,1972,4.275,60.546,542846,East Asia & Pacific
Fiji,1973,4.178,60.873,554147,East Asia & Pacific
Fiji,1974,4.106,61.191,565426,East Asia & Pacific
Fiji,1975,4.054,61.5,576634,East Asia & Pacific
Fiji,1976,4.018,61.803,587565,East Asia & Pacific
Fiji,1977,3.992,62.102,598298,East Asia & Pacific
Fiji,1978,3.968,62.397,609387,East Asia & Pacific
Fiji,1979,3.941,62.689,621579,East Asia & Pacific
Fiji,1980,3.907,62.978,635297,East Asia & Pacific
Fiji,1981,3.864,63.262,651006,East Asia & Pacific
Fiji,1982,3.813,63.54,668259,East Asia & Pacific
Fiji,1983,3.755,63.811,685461,East Asia & Pacific
Fiji,1984,3.693,64.074,700434,East Asia & Pacific
Fiji,1985,3.629,64.329,711703,East Asia & Pacific
Fiji,1986,3.568,64.577,718535,East Asia & Pacific
Fiji,1987,3.512,64.818,721637,East Asia & Pacific
Fiji,1988,3.465,65.054,722753,East Asia & Pacific
Fiji,1989,3.427,65.284,724404,East Asia & Pacific
Fiji,1990,3.398,65.51,728390,East Asia & Pacific
Fiji,1991,3.374,65.731,735262,East Asia & Pacific
Fiji,1992,3.352,65.948,744396,East Asia & Pacific
Fiji,1993,3.33,66.161,754981,East Asia & Pacific
Fiji,1994,3.305,66.37,765725,East Asia & Pacific
Fiji,1995,3.276,66.575,775651,East Asia & Pacific
Fiji,1996,3.244,66.777,784713,East Asia & Pacific
Fiji,1997,3.209,66.976,793165,East Asia & Pacific
Fiji,1998,3.171,67.172,800685,East Asia & Pacific
Fiji,1999,3.132,67.365,806927,East Asia & Pacific
Fiji,2000,3.09,67.553,811718,East Asia & Pacific
Fiji,2001,3.046,67.734,814780,East Asia & Pacific
Fiji,2002,3.001,67.91,816336,East Asia & Pacific
Fiji,2003,2.954,68.079,817339,East Asia & Pacific
Fiji,2004,2.907,68.243,819102,East Asia & Pacific
Fiji,2005,2.86,68.405,822553,East Asia & Pacific
Fiji,2006,2.816,68.567,828046,East Asia & Pacific
Fiji,2007,2.774,68.733,835267,East Asia & Pacific
Fiji,2008,2.736,68.903,843651,East Asia & Pacific
Fiji,2009,2.701,69.078,852323,East Asia & Pacific
Fiji,2010,2.67,69.258,860623,East Asia & Pacific
Fiji,2011,2.641,69.442,868406,East Asia & Pacific
Fiji,2012,2.615,69.626,875822,East Asia & Pacific
Fiji,2013,2.588,69.81,882863,East Asia & Pacific
Finland,1964,2.58,69.37,4545748,Europe & Central Asia
Finland,1965,2.46,69.13,4564002,Europe & Central Asia
Finland,1966,2.41,69.65,4576277,Europe & Central Asia
Finland,1967,2.32,69.83,4583461,Europe & Central Asia
Finland,1968,2.15,69.79,4588404,Europe & Central Asia
Finland,1969,1.94,69.67,4595003,Europe & Central Asia
Finland,1970,1.83,70.36,4605998,Europe & Central Asia
Finland,1971,1.7,70.18,4622759,Europe & Central Asia
Finland,1972,1.59,70.87,4644371,Europe & Central Asia
Finland,1973,1.5,71.38,4668510,Europe & Central Asia
Finland,1974,1.62,71.3,4691674,Europe & Central Asia
Finland,1975,1.69,71.85,4711432,Europe & Central Asia
Finland,1976,1.72,72,4726845,Europe & Central Asia
Finland,1977,1.69,72.52,4739016,Europe & Central Asia
Finland,1978,1.65,73.08,4750001,Europe & Central Asia
Finland,1979,1.64,73.37,4762803,Europe & Central Asia
Finland,1980,1.63,73.66,4779488,Europe & Central Asia
Finland,1981,1.65,73.98,4800928,Europe & Central Asia
Finland,1982,1.72,74.55,4826163,Europe & Central Asia
Finland,1983,1.74,74.46,4853221,Europe & Central Asia
Finland,1984,1.7,74.77,4879235,Europe & Central Asia
Finland,1985,1.64,74.44,4902206,Europe & Central Asia
Finland,1986,1.6,74.8,4921232,Europe & Central Asia
Finland,1987,1.59,74.83,4937130,Europe & Central Asia
Finland,1988,1.7,74.79,4951685,Europe & Central Asia
Finland,1989,1.71,75.01,4967527,Europe & Central Asia
Finland,1990,1.79,75.04,4986441,Europe & Central Asia
Finland,1991,1.8,75.45,5009160,Europe & Central Asia
Finland,1992,1.85,75.7,5034766,Europe & Central Asia
Finland,1993,1.81,75.94,5061394,Europe & Central Asia
Finland,1994,1.85,76.64,5086368,Europe & Central Asia
Finland,1995,1.81,76.66,5107802,Europe & Central Asia
Finland,1996,1.76,76.94,5125177,Europe & Central Asia
Finland,1997,1.75,77.13,5139257,Europe & Central Asia
Finland,1998,1.71,77.34,5151024,Europe & Central Asia
Finland,1999,1.73,77.53,5161995,Europe & Central Asia
Finland,2000,1.73,77.76,5173370,Europe & Central Asia
Finland,2001,1.73,78.23,5185180,Europe & Central Asia
Finland,2002,1.72,78.37,5197305,Europe & Central Asia
Finland,2003,1.76,78.63,5210595,Europe & Central Asia
Finland,2004,1.8,78.96,5226067,Europe & Central Asia
Finland,2005,1.8,79.09,5244342,Europe & Central Asia
Finland,2006,1.84,79.49,5265936,Europe & Central Asia
Finland,2007,1.83,79.53,5290431,Europe & Central Asia
Finland,2008,1.85,79.699,5316334,Europe & Central Asia
Finland,2009,1.86,79.783,5341546,Europe & Central Asia
Finland,2010,1.87,79.987,5364546,Europe & Central Asia
Finland,2011,1.83,80.18,5384770,Europe & Central Asia
Finland,2012,1.8,80.362,5402627,Europe & Central Asia
Finland,2013,1.853,80.535,5418763,Europe & Central Asia
France,1964,2.8,71.32,48194218,Europe & Central Asia
France,1965,2.772,71.15,48754817,Europe & Central Asia
France,1966,2.73,71.56,49238715,Europe & Central Asia
France,1967,2.679,71.55,49655097,Europe & Central Asia
France,1968,2.621,71.54,50026522,Europe & Central Asia
France,1969,2.557,71.27,50387730,Europe & Central Asia
France,1970,2.488,72.16,50763212,Europe & Central Asia
France,1971,2.412,72.13,51161640,Europe & Central Asia
France,1972,2.327,72.38,51572812,Europe & Central Asia
France,1973,2.237,72.54,51980081,Europe & Central Asia
France,1974,2.144,72.89,52358648,Europe & Central Asia
France,1975,2.055,72.98,52691826,Europe & Central Asia
France,1976,1.977,73.22,52974009,Europe & Central Asia
France,1977,1.915,73.83,53214788,Europe & Central Asia
France,1978,1.871,73.95,53431051,Europe & Central Asia
France,1979,1.845,74.26,53646954,Europe & Central Asia
France,1980,1.834,74.35,53880143,Europe & Central Asia
France,1981,1.836,74.51,54135673,Europe & Central Asia
France,1982,1.842,74.89,54408866,Europe & Central Asia
France,1983,1.846,74.87,54695692,Europe & Central Asia
France,1984,1.847,75.37,54988578,Europe & Central Asia
France,1985,1.841,75.47,55281465,Europe & Central Asia
France,1986,1.827,75.75,55575215,Europe & Central Asia
France,1987,1.81,76.34,55870924,Europe & Central Asia
France,1988,1.791,76.57,56162822,Europe & Central Asia
France,1989,1.771,76.69,56443567,Europe & Central Asia
France,1990,1.752,76.98,56708260,Europe & Central Asia
France,1991,1.736,77.17,56956057,Europe & Central Asia
France,1992,1.724,77.46,57189616,Europe & Central Asia
France,1993,1.717,77.5,57412239,Europe & Central Asia
France,1994,1.717,77.94,57628904,Europe & Central Asia
France,1995,1.723,78.06,57844501,Europe & Central Asia
France,1996,1.735,78.27,58057570,Europe & Central Asia
France,1997,1.751,78.62,58270419,Europe & Central Asia
France,1998,1.772,78.79,58496138,Europe & Central Asia
France,1999,1.795,78.92,58751572,Europe & Central Asia
France,2000,1.819,79.23,59047795,Europe & Central Asia
France,2001,1.844,79.41,59390720,Europe & Central Asia
France,2002,1.869,79.57,59774531,Europe & Central Asia
France,2003,1.893,79.57,60183884,Europe & Central Asia
France,2004,1.916,80.5,60596691,Europe & Central Asia
France,2005,1.936,80.47,60996506,Europe & Central Asia
France,2006,1.952,80.88,61378065,Europe & Central Asia
France,2007,1.964,81.14,61744596,Europe & Central Asia
France,2008,1.973,81.254,62098413,Europe & Central Asia
France,2009,1.978,81.17,62444770,Europe & Central Asia
France,2010,1.981,81.35,62787427,Europe & Central Asia
France,2011,1.981,81.512,63125894,Europe & Central Asia
France,2012,1.981,81.663,63457777,Europe & Central Asia
France,2013,1.98,81.81,63782963,Europe & Central Asia
French Guiana,1964,5.076,61.143,37711,America
French Guiana,1965,5.08,62.1,39347,America
French Guiana,1966,5.059,63.001,41100,America
French Guiana,1967,5.006,63.798,42960,America
French Guiana,1968,4.921,64.46,44870,America
French Guiana,1969,4.803,64.974,46754,America
French Guiana,1970,4.653,65.337,48561,America
French Guiana,1971,4.471,65.566,50282,America
French Guiana,1972,4.267,65.706,51945,America
French Guiana,1973,4.055,65.809,53580,America
French Guiana,1974,3.847,65.906,55233,America
French Guiana,1975,3.659,66.037,56949,America
French Guiana,1976,3.508,66.237,58740,America
French Guiana,1977,3.402,66.514,60634,America
French Guiana,1978,3.343,66.867,62711,America
French Guiana,1979,3.332,67.296,65073,America
French Guiana,1980,3.361,67.786,67799,America
French Guiana,1981,3.417,68.31,70882,America
French Guiana,1982,3.484,68.834,74316,America
French Guiana,1983,3.548,69.331,78174,America
French Guiana,1984,3.603,69.788,82548,America
French Guiana,1985,3.65,70.201,87473,America
French Guiana,1986,3.691,70.573,93019,America
French Guiana,1987,3.737,70.924,99097,America
French Guiana,1988,3.791,71.265,105392,America
French Guiana,1989,3.851,71.602,111472,America
French Guiana,1990,3.912,71.938,117038,America
French Guiana,1991,3.967,72.274,121979,America
French Guiana,1992,4.011,72.607,126405,America
French Guiana,1993,4.037,72.934,130513,America
French Guiana,1994,4.044,73.251,134605,America
French Guiana,1995,4.032,73.555,138916,America
French Guiana,1996,4.005,73.839,143449,America
French Guiana,1997,3.967,74.101,148169,America
French Guiana,1998,3.923,74.34,153227,America
French Guiana,1999,3.875,74.554,158797,America
French Guiana,2000,3.823,74.745,164983,America
French Guiana,2001,3.765,74.915,171889,America
French Guiana,2002,3.7,75.068,179424,America
French Guiana,2003,3.627,75.212,187247,America
French Guiana,2004,3.549,75.353,194882,America
French Guiana,2005,3.469,75.498,201993,America
French Guiana,2006,3.392,75.654,208451,America
French Guiana,2007,3.321,75.824,214366,America
French Guiana,2008,3.257,76.009,219931,America
French Guiana,2009,3.204,76.21,225451,America
French Guiana,2010,3.159,76.426,231151,America
French Guiana,2011,3.122,76.653,237080,America
French Guiana,2012,3.089,76.887,243172,America
French Guiana,2013,3.058,77.121,249408,America
French Polynesia,1964,5.368,57.845,89768,East Asia & Pacific
French Polynesia,1965,5.314,58.242,92859,East Asia & Pacific
French Polynesia,1966,5.267,58.654,96177,East Asia & Pacific
French Polynesia,1967,5.222,59.061,99708,East Asia & Pacific
French Polynesia,1968,5.174,59.452,103387,East Asia & Pacific
French Polynesia,1969,5.12,59.828,107129,East Asia & Pacific
French Polynesia,1970,5.057,60.184,110872,East Asia & Pacific
French Polynesia,1971,4.98,60.518,114591,East Asia & Pacific
French Polynesia,1972,4.889,60.836,118303,East Asia & Pacific
French Polynesia,1973,4.785,61.147,122041,East Asia & Pacific
French Polynesia,1974,4.67,61.465,125862,East Asia & Pacific
French Polynesia,1975,4.548,61.816,129803,East Asia & Pacific
French Polynesia,1976,4.423,62.23,133865,East Asia & Pacific
French Polynesia,1977,4.301,62.717,138027,East Asia & Pacific
French Polynesia,1978,4.185,63.278,142290,East Asia & Pacific
French Polynesia,1979,4.08,63.902,146651,East Asia & Pacific
French Polynesia,1980,3.989,64.562,151098,East Asia & Pacific
French Polynesia,1981,3.916,65.22,155637,East Asia & Pacific
French Polynesia,1982,3.858,65.84,160251,East Asia & Pacific
French Polynesia,1983,3.812,66.394,164893,East Asia & Pacific
French Polynesia,1984,3.774,66.871,169500,East Asia & Pacific
French Polynesia,1985,3.738,67.267,174024,East Asia & Pacific
French Polynesia,1986,3.697,67.594,178450,East Asia & Pacific
French Polynesia,1987,3.645,67.879,182788,East Asia & Pacific
French Polynesia,1988,3.579,68.149,187044,East Asia & Pacific
French Polynesia,1989,3.497,68.418,191237,East Asia & Pacific
French Polynesia,1990,3.4,68.7,195383,East Asia & Pacific
